drunken noodles	7838 18565 18624 19335 19655 19692 20108 40982 47269 67557 67595 67599 67602 67673 67698 67716 67767 67770 67787 69146 69152 69196 69284 69496 69530 69581 69638 69685 94796 120231 120243 120305 120308 120309 120350 120381 123630 136336 136709 137005 137014 137108 137114 137146 137167 137172 137181 137195 137207 137222 137254 137262 137269 137291 137374 137493 137530 137662 137701 137703 158406
spicy and crispy	7783 134900
tofu	77 265 355 427 435 439 481 555 623 626 656 664 666 676 677 700 714 729 784 786 802 809 852 911 913 920 933 975 1005 1011 1020 1022 1114 1145 1169 1194 1235 1558 1573 1747 1944 1973 1993 1996 1999 2023 2266 2373 2386 2390 2438 2498 2502 2520 2523 2553 2612 2683 2710 2718 2766 2784 2810 2839 2858 2936 2944 2947 3018 3029 3031 3064 3130 3136 3173 3195 3747 3753 3797 3895 3968 4338 4350 4432 4448 4667 4850 4889 4915 4984 5192 5220 5235 5263 5310 5382 5886 6088 6220 6226 6242 6832 7166 7352 7395 7635 7667 7720 7805 7811 7837 7838 8050 8351 8514 8984 9019 9200 9224 9455 9884 9963 10040 10045 10113 10211 10223 10348 10385 10392 10424 10487 10491 10710 10727 10730 10736 10752 10770 11078 11173 11209 11401 11474 11528 11725 11810 11897 11912 11917 11980 12028 12142 12226 12248 12576 12972 13258 13573 13603 13670 13827 13848 13937 14245 14271 14408 14484 14555 14586 14812 14864 14874 15080 15094 15241 15260 15302 15304 15311 15379 15386 15446 15453 15571 16253 16285 16287 16410 16881 17138 17423 17658 17762 17981 18442 18494 18496 18513 18617 18687 18887 19219 19254 19444 19653 19810 19854 20335 20412 20570 20698 20704 20722 20731 20871 20874 20926 20945 20975 21149 21216 21340 21350 21390 21405 21468 21508 21594 21603 21656 21690 21705 21719 21758 21778 21813 21829 21851 21920 22094 22099 22105 22115 22116 22167 22189 22190 22196 22559 22674 22766 22788 22813 22917 22918 22987 22991 23041 23057 23079 23088 23092 23111 23196 23206 23213 23257 23305 23318 23334 23373 23406 23450 23452 23470 23475 23503 23518 23567 23591 23662 23727 23731 23768 23792 23797 23875 23895 24161 25137 25163 25577 25852 25854 25957 25963 25997 26028 26031 26057 26071 26085 26135 26150 26241 26252 26264 26293 26323 26385 26421 26432 26457 26468 26508 26532 26545 26608 26621 26642 26662 26781 26817 26819 27057 27505 27535 27619 27835 27868 28067 28142 28144 28377 28411 28604 28648 28659 28749 28885 28963 28989 29031 29090 29177 29282 29291 29396 29454 29786 29872 29892 29937 30413 30445 30453 30466 30474 30476 30483 30487 30488 30546 30562 30564 30576 30625 30692 30770 30772 31095 31114 31217 31243 31381 31383 31399 31403 31461 31552 31695 31706 31708 32045 32047 32119 32141 32153 32222 32825 33119 33248 33886 34092 34225 34300 34359 34421 34515 34519 34521 34523 34550 34616 34719 34721 34779 34860 34862 34864 34870 34930 34968 35096 35126 35176 35239 35241 35243 35246 35366 35383 35529 35533 35793 35808 35895 36016 36026 36028 36120 36216 36226 36247 36256 36460 36491 36507 36520 36760 36869 36887 36889 36904 36907 36913 36914 36926 36930 36959 36973 36981 36982 36984 37006 37013 37020 37023 37127 37148 37220 37256 37288 37386 37457 37464 37480 37545 37814 37870 37872 37927 37929 37937 37944 37985 38008 38010 38081 38135 38171 38237 38241 38245 38285 38291 38293 38346 38347 38440 38496 38503 38505 38561 38679 38740 38778 38790 38814 38821 38823 38834 38838 38846 38859 39374 39376 39393 39426 40104 40569 40571 40573 40728 40804 40885 40914 40942 40952 41361 41363 41408 41416 41500 41515 41623 41639 41737 41778 41834 41916 41927 42097 42166 42192 42205 42257 42322 42347 42359 42398 42443 42444 42520 42559 42592 42990 43007 43008 43011 43080 43171 43720 43808 44236 44252 44259 44272 44283 44299 44348 44371 44427 44429 44668 44756 44758 45111 45244 45336 45486 45495 46005 46274 46492 46537 46555 46615 46879 47049 47143 47370 47425 47533 47616 47677 47680 47735 47851 47853 47854 48143 48184 48364 48465 48479 48533 48544 48564 48578 48602 48989 49023 49075 49111 49139 49160 49218 49255 49267 49290 49305 49349 49397 49408 49420 49445 49480 49484 49496 49513 49575 49623 49756 49782 49784 49809 49907 50247 50315 50408 52063 53399 53520 53679 54020 54047 54153 54511 54695 54777 54783 54798 54804 54883 54887 55234 55252 55274 55313 55340 55342 55418 55499 55613 55616 55618 55717 55746 55759 55766 55776 55787 56069 56509 56782 56912 57049 57846 58697 58773 58891 59035 59137 59145 59205 59257 59284 59453 59806 60503 60730 60784 60819 61132 61197 61209 61314 61666 61709 61746 61793 61815 61850 61952 62732 62792 62844 62871 64311 64322 64427 64501 64633 64658 64672 64730 64776 64847 64923 65063 65065 65208 65236 65263 65492 65694 65717 65747 65771 65860 66014 66151 66184 66385 66468 66470 66831 66932 66935 66955 67010 67050 67087 67089 67133 67158 67168 67178 67184 67216 67235 67241 67244 67304 67306 67332 67363 67407 67431 67461 67464 67470 67476 67497 67512 67516 67539 67561 67565 67656 67663 67667 67982 68731 68757 68884 68889 68891 68975 69128 69181 69302 69312 69396 69408 69419 69428 69435 69491 69503 69516 69521 69523 69524 69526 69530 69545 69578 69581 69604 69662 69676 69795 69820 69910 69912 70105 70173 70468 70487 70495 70534 70542 70622 70686 70718 70762 70826 71440 71487 71527 71574 71580 71593 71596 71829 71850 71857 71897 71922 71924 71942 72096 72127 72183 72267 72271 72535 72661 72794 72872 72917 73161 73167 73298 73315 73333 73997 74040 74199 74209 74559 74561 74942 75216 75295 75297 75592 75598 75648 75698 75732 75767 75958 76137 76359 76438 76472 76479 76481 76486 76488 76630 76634 76663 76702 76724 76730 76778 76800 76804 76820 76842 76899 76915 76919 76980 77035 77242 77250 77310 77508 77542 77553 77556 77585 77587 77589 77594 77636 77651 77671 77674 77686 77695 77775 77785 77889 77957 77998 78071 78105 78156 78508 78514 78799 78801 78893 78894 78926 78978 78981 79023 79030 79067 79147 79255 79257 79519 79975 80006 80059 80131 80335 80733 80745 80751 80781 80803 80818 80844 80846 80871 81040 81061 81099 81106 81136 81182 81217 81229 81250 81279 81284 81307 81515 81669 81920 82603 82610 82699 82727 82736 82738 82791 82792 82819 82827 82980 83018 83025 83430 83471 83592 83597 83776 83782 83914 83917 83944 83983 84004 84147 84277 84312 84317 84342 84403 84501 84507 84661 84760 84807 84864 85677 85827 85908 85940 85956 86040 86067 86099 86112 86133 86148 86162 86261 86267 86315 86365 86379 86395 86398 86408 86416 86430 86473 86481 86495 86525 86529 86543 86559 86610 86632 86637 86659 86682 86716 86728 86766 86777 86817 86837 86894 86999 87160 87161 87262 87265 87274 87281 87286 87289 87291 87310 87316 87318 87319 87357 87372 87413 87428 87437 87439 87443 87472 87517 87563 87565 87652 87762 87836 87866 88704 89145 89191 89204 89418 89426 89516 89912 91246 93347 93542 93545 93885 93945 93947 94017 94157 94159 94372 94385 94411 94464 94506 94516 94518 94559 94565 94570 94586 94592 94640 94641 94694 94755 94888 94895 94905 94919 94955 94966 95115 95476 95488 95508 95616 95633 95652 95695 95702 95751 95814 96172 96183 96219 96289 96410 96594 96674 97038 97435 97517 97781 97866 97966 98121 98198 98272 98344 98368 98498 98542 98573 98627 98661 98792 98831 98869 99035 99166 99179 99212 99213 99223 99381 99582 99768 99771 99781 99792 99816 99987 100019 100127 100135 100165 100219 100342 100426 100580 100731 100823 100839 100851 100929 100976 101029 101044 101175 101799 101927 101931 101939 102432 102443 102476 102511 102547 102617 102621 102631 102650 102659 102706 102714 102726 102839 103000 103306 103423 103536 103697 103768 103783 103876 104018 104250 104252 104613 104633 104636 104724 104831 104832 105116 105142 105144 105170 105194 105196 105198 105206 105210 105221 105320 105406 105716 105749 105838 105934 106204 106716 106723 106733 106803 106814 106822 106887 106900 106902 106944 106949 106951 106954 107120 107121 107177 107216 107225 107315 107317 107350 107396 107600 107602 107730 107732 107802 108019 108107 108140 108163 108179 108466 108498 108591 108633 108760 108845 108955 108957 108969 109103 109282 109399 109761 109765 109782 109798 109804 109848 109874 109882 109894 109910 109929 109952 109982 110012 110030 110082 110161 110168 110250 110272 110301 110332 110383 110407 110431 110456 110498 110620 110730 110769 110786 110831 110880 110882 110891 110907 110963 110970 110975 110991 111020 111074 111081 111132 111146 111170 111176 111184 111662 111737 111743 111759 111765 111769 111773 111855 111857 111874 112056 112125 112174 112182 112222 112246 112480 112716 112758 112760 112780 112800 112857 112872 112885 112922 112948 112972 113002 113022 113040 113056 113078 113129 113147 113370 113715 113727 113777 113811 113995 114061 114125 114206 114209 114328 114455 114636 114731 115185 115343 115365 115378 115437 115532 115544 115732 115874 115892 115963 115985 116240 116248 116252 116254 116256 116429 116480 116650 116715 116745 116765 116940 117684 117774 117944 118001 118461 118655 119073 119086 119102 119113 119254 119264 119285 119287 119435 119517 120033 120205 120217 120222 120231 120316 120386 120826 120828 120863 120941 120945 121039 121183 121518 121956 121959 121960 121985 121989 122016 122033 122038 122040 122042 122052 122098 122144 122201 122235 122312 122404 122447 122472 122473 122478 122488 122489 122497 122560 122562 122575 122666 122712 122720 122727 122736 123035 123084 123086 123161 123179 123190 123194 123196 123414 123499 123601 123608 123611 123620 123678 123758 123850 123984 124004 124005 124083 124090 124093 124125 124174 124189 124217 124219 124228 124240 124243 124245 124365 124844 125082 125087 125163 125395 125429 125572 125714 125891 126023 126086 126128 126158 126359 126416 126418 126425 126431 126496 126499 126634 126643 126644 126663 126712 126716 126756 126771 126814 126852 127006 127050 127089 127249 127507 127583 127595 127978 128138 128233 128372 128381 128454 128646 128655 128742 128754 128758 128760 128762 128784 128786 128821 128835 128847 128865 128907 128995 128997 128999 129003 129472 131322 131453 132271 132759 133041 133044 133055 133158 133179 133182 133214 133231 133237 133244 133254 133299 133316 133347 133352 133359 133364 133372 133402 133721 133832 134063 134199 134297 134390 134405 134507 134578 134581 134596 134650 134668 134717 134743 134770 134802 134844 134845 134854 134856 134866 134895 134924 134926 134937 134959 134994 135059 135095 135163 135257 135417 135491 135501 135542 135832 135873 136063 136091 136162 136186 136190 136243 136276 136296 136310 136593 136689 136749 136773 136801 136827 136841 136888 136946 137014 137025 137132 137277 137352 137670 137686 137694 137877 137887 137897 137924 138485 140008 140284 140733 140738 140743 140765 141274 141298 141349 141351 141468 141470 141597 141627 141808 141845 141928 142000 142131 142186 142421 142435 142464 142469 142475 142522 142567 142570 142581 142622 142631 142635 142642 142644 142648 142653 142686 142688 142689 142703 142742 142774 142782 142799 142870 142882 142886 142899 142925 142930 142933 142990 143007 143037 143180 143214 143394 143412 143575 143769 143775 143886 143964 143999 144008 144035 144042 144045 144078 144161 144391 144472 144474 144640 144641 144660 145448 145511 145543 145599 145664 145894 146168 146173 146202 146214 146255 146278 146372 146412 146414 146542 146544 146791 146984 147143 147202 147220 147246 147253 147369 147488 147604 147605 147654 147726 147754 148009 148055 148064 148108 148140 148147 148158 148243 148245 148248 148264 148288 148349 148351 148361 148376 148403 148411 148486 148532 148565 148606 148608 148672 148681 149039 149073 149080 149386 149413 149414 149427 149429 149434 149437 149443 149471 149496 149524 149537 149591 149606 149615 149634 149635 149646 149658 149669 149690 149720 149739 149831 149847 149860 149862 149911 149938 149948 149963 150002 150038 150040 150059 150074 150138 150191 150216 150236 150257 150265 150318 150345 150350 150372 150401 150406 150408 150417 150435 150447 150644 150677 150874 150894 150896 151205 151207 151235 151242 151379 151464 152520 152545 152559 152561 152717 152792 152796 152800 152804 152818 152872 152904 152950 152993 152995 152997 153051 153096 153098 153181 153446 153588 153707 153763 153766 153857 153968 154089 154316 154905 154910 155139 155157 155202 155303 155339 155394 155680 155699 155770 155782 155796 155853 155861 155923 155950 155988 156108 156321 156351 156381 156384 156461 156645 156766 156812 156908 156917 156940 156942 156964 156980 157143 157317 157322 157341 157343 157358 157360 157371 157403 157404 157421 157434 157437 157438 157614 157716 158345 158436 158618 158620 158625 158629 158660 158715 158734 158738 158746 158748 158750 158759 158763 158769 158840 158858 158859 158874 158885 158926 158931 158938 158945 158953 158956 158964 159056 159137 159210 159396 159397 159528 159772 160028 160152 160246 160490 160591 160723 160743 161130 161142 161175 161273 161280 161290 161437 161442 161447 161491 161493 161542 161673 161716
string potato	
hot and sour	96 101 137 140 172 192 194 208 350 390 545 613 621 657 678 700 911 1260 1266 1284 1285 1336 1353 1359 1381 1396 1656 1659 1662 1855 2085 2238 2361 2624 2725 2735 2784 2939 3083 3112 3236 3631 3668 3673 3828 3890 3895 3902 3945 4150 4226 4245 4437 4440 4484 4545 4850 4861 4872 4889 4915 4979 4984 4993 5017 5104 5198 5203 5213 5244 5260 5359 5368 5629 5656 5659 5723 5729 5813 6069 6070 6096 6111 6339 6685 6719 6773 6795 6864 6936 6946 6994 7166 7259 7346 7390 7430 7661 7720 7873 8112 8510 8547 8669 8907 8967 10020 10367 10621 10630 10639 10675 10770 11151 11249 11316 11441 11463 11544 11678 11725 11772 11849 11864 11872 11889 11893 12021 12090 12248 12250 12252 12283 12327 12328 12331 12411 12609 12771 12802 12873 12905 13241 13344 13356 13377 13405 13407 13433 13444 13461 13472 13591 14005 14020 14162 14400 14408 15339 15863 20262 20304 20575 21163 21912 21920 22118 22252 22317 22397 22404 23009 23520 23549 23573 23647 23654 23797 23823 23873 23929 24519 25097 25294 25326 25419 25502 25560 25632 25633 25714 25868 25887 26456 26886 26947 26961 26969 26977 27215 27293 28018 28057 28750 28788 29033 29101 29142 29373 29664 29924 29950 30027 30147 30155 30158 30214 30294 30525 30547 30645 30696 30956 31151 32029 32090 32193 32338 32339 32359 32362 32825 32903 33109 33119 33248 33404 33444 33685 33703 33894 33928 34047 34062 34136 34190 34200 34230 34290 34345 34346 34348 34421 34559 35335 35356 35373 35383 35419 35481 35514 35575 35581 35655 35756 35771 35829 35858 35896 35999 36120 36186 36191 36321 36389 36399 36519 36644 36758 36976 36978 37198 37201 37282 37376 37546 37610 37664 38285 38823 38882 38883 39273 39329 39426 39486 39489 39732 39879 39975 40137 40145 40150 40804 41421 41430 43112 43218 44121 44162 44190 44195 44332 44427 44464 44630 44720 45025 45033 45119 45229 45297 45359 45420 45430 45775 45812 45878 45883 45890 45957 46180 46191 46197 46303 46311 46440 46444 46459 46461 46479 46492 46537 46566 46583 46606 46910 46964 47202 47207 47237 47941 48002 48153 48239 48243 48271 48302 48306 48873 49023 49120 49473 49745 49749 50114 50170 50222 50311 50313 50317 50430 53477 53483 53663 53665 53679 53716 53787 53895 54681 54705 54707 55435 55638 55675 55781 55823 55887 55997 56013 56234 56590 56694 56748 56875 56993 56997 57003 57008 57064 57164 57685 57687 57846 57903 59226 64323 64339 64341 64343 64431 64776 65210 65655 65832 65949 66206 66266 66268 66365 66486 66509 66546 66804 66962 67133 67185 67291 67430 67682 67932 67965 69192 70138 70148 71077 71284 71593 71708 71713 71746 71813 71825 72089 72334 72338 72857 73303 73363 73662 73682 73712 74183 74291 74294 74303 74314 74751 74785 74793 75180 75274 75406 75433 75452 76011 76138 76140 76225 76227 76285 76319 76321 76381 76417 76460 76472 76608 76922 77000 77671 77725 77770 77867 77870 77886 78064 78156 78174 78239 78279 78320 78653 78742 78748 78981 78999 79054 79056 79066 79067 79081 79105 79179 79185 79211 79250 79415 79519 79574 79650 80881 81016 81061 81376 81447 81454 81683 81737 81856 81920 82006 82063 82226 82332 82610 82836 82838 82912 83010 83114 83243 83304 83559 83659 84025 84767 85056 85127 85265 85274 85308 85312 85446 85450 85514 85695 85763 85866 85956 86821 86911 86990 87008 87320 87359 87439 87561 87567 87607 87612 87698 87951 88036 93631 94450 94641 94784 95007 95029 95135 95142 95406 95408 95633 95722 95750 95810 95814 95818 95852 96082 96259 96482 96497 96503 96687 96722 96728 96903 96916 97038 97066 97171 97274 97321 97435 97495 97568 97591 97600 97631 97681 97709 98094 98342 98404 98446 98785 98826 98841 98860 98962 99057 99328 99533 99768 99801 99941 100180 100442 101316 101329 101356 102038 102051 102090 102149 102244 102267 102958 103177 103270 103295 103299 103407 103580 104974 105168 105194 105210 106216 106581 106775 106793 106798 106803 106821 106861 106893 106897 106899 106944 106970 107262 107349 107395 107685 107788 108044 108074 108389 108451 109308 109389 109460 109590 110719 111005 111009 111149 111261 111411 111451 111629 111648 111657 112388 112423 112471 112530 112538 112543 112778 112798 115024 115298 115300 115519 115550 115870 115897 116038 116332 116334 116429 116572 116576 116591 116621 116674 116729 116765 116797 116969 117068 117149 117186 117193 117195 117198 117199 117232 117251 117281 117305 117344 117345 117359 117430 117517 117743 117744 117943 117945 118048 118176 118219 118304 118315 118381 118397 118885 118931 118986 119002 119101 119142 119579 119585 119652 120033 120154 120198 120223 120239 120241 120250 120284 120288 120426 120435 120458 121486 122063 122162 122168 122376 122387 122455 122460 122468 122472 122746 122992 123079 124005 126037 126185 126199 126425 126506 126852 126861 127078 127303 127422 127469 127575 127595 127618 128462 128565 129086 129347 129477 129528 129857 129862 130700 130799 131014 131045 131051 131151 131160 131166 131174 131453 131576 131587 131826 132084 132913 133124 133158 133172 133200 133212 133231 133275 133279 133281 133297 133299 133309 133318 133327 133333 133355 133357 133359 133364 133444 133446 133555 133572 133680 134032 134817 135055 135059 135068 135172 135179 135257 135275 135353 135371 135491 135599 135664 135726 135747 135879 135885 136047 139993 140675 140773 141207 141211 141272 142116 144401 144431 144523 144587 144589 144598 144985 145318 145404 145406 145516 145884 146142 146308 146325 146447 146479 147780 147819 148064 148902 148950 148969 149046 149047 149421 149436 149459 149466 149826 150306 150345 150437 150820 150849 150864 150898 150944 151212 151274 151414 151450 152553 152574 152827 153084 153085 154369 154560 154745 154779 154796 154972 155009 155026 155094 155148 155199 155245 155312 155329 155332 155487 155510 155514 155601 155630 155680 155739 155774 155794 155796 155888 155989 156034 156040 156050 156052 156356 156749 156921 156946 156960 156972 157322 157438 157515 157561 157575 157598 157613 157665 157910 158012 158022 158056 158178 158964 159081 159165 159166 159210 159266 159384 159419 160438 160968 161007 161142 161453
honey sauce	6179 6748 6792 19270 32865 35591 35801 40206 40495 48606 76989 93911
jade chicken	50662 50666 50676 50682 50692 50963 50965 51119 51188 51228 51255 51271 51273 51343 51364 51396 51398 51644 51646 51679 51683 51706 51709 51736 51772 51789 51803 51805 51835 51864 51875 51887 51896 51909 51974 51990 52136 52137 52139 52152 52163 52188 52198 52231 52235 52260 52273 52280 52287 52309 52322 52331 52345 52405 52413 52428 52432 52439 52459 52471 52499 52500 52516 52522 52544 52548 52653 52665 52670 52753 52846 52878 52897 53000 53003 53015 53028 53035 53087 53164 53177 53220 53224 53230 53232 53248 53255 53268 53277 53295 53304 53308 53356 53361 62874 62876 62895 62930 62961 63047 63070 63079 63081 63161 63269 63273 63276 63304 63321 63409 63473 63549 63570 63671 63707 63714 63720 63745 63784 63825 63856 63867 63933 63937 63953 63954 64011 64012 64014 64033 64067 64080 64107 64156 64167 64169 64181 64189 64193 64238 64239 64248 64290
shredded chicken	25676 25758 29308 80187 80292 94139 94157 94370 94416 105044 113823 113857 113887 114005 114251 114258 132896 140256 142353 144711 157736
shanghai style	1691 1693 1723 1746 2322 15339 56263 56653 59695 72434 94608 94610 94617 98248 126309 133225 133229 133299 133329 133365 133396 135677 152424 152477 152518 152549 152575 152597 152608 152682 157233
scallion	112 1069 1189 1309 1563 1568 1641 1715 1723 2155 2609 2875 3151 4529 4857 4936 6072 6878 7072 7809 8859 9241 9349 10495 11462 11531 12714 13069 13179 13670 14259 14419 14486 14718 15062 15121 15241 16446 16726 17462 17885 18043 18531 20765 21667 21719 22105 22173 22183 22414 22632 23096 23186 23483 23539 23592 24132 25868 25963 26026 26047 26109 26111 26232 26506 26525 26747 26763 26767 26822 26873 27732 27950 28232 28399 28613 28614 28690 28695 28723 28760 28784 28804 28811 28970 29106 29108 29162 29714 30159 33700 35068 35301 35302 35348 35450 36200 36256 36824 38100 42084 42221 42658 43808 44626 45312 45340 47143 48891 49296 49307 49333 49351 49359 50137 53255 53940 54054 54601 55596 56844 57535 57676 58673 58674 58884 59576 61443 62392 64208 64952 65120 65497 65823 65899 65995 66160 66237 66953 67251 68225 68320 68338 68390 68474 68490 68515 68533 68586 68625 68666 68680 70553 71405 71857 71943 72375 72377 72388 72440 72498 73579 74746 75523 75563 75618 76054 76241 76305 76328 76724 76728 76825 76964 77339 78810 78850 79436 80413 80779 81679 82011 82765 82769 82771 82775 83457 83776 83872 83963 84012 84822 84931 85560 86038 86830 89516 92495 93589 94171 94205 94310 94326 94370 94419 94450 94478 94480 94490 94533 94568 94586 94590 94715 94721 94789 94978 95162 95570 96660 96661 96688 97343 98574 99961 100768 102399 102575 103406 103783 104018 104064 104556 104569 104698 105158 105207 106773 107555 108107 108186 108189 108207 108942 109166 109234 109776 109782 109895 110107 110440 110487 110493 110707 110922 111081 111226 113852 113961 114449 115872 116244 116676 116715 119559 120054 120491 121443 122010 123403 123831 123945 123951 124215 124355 124542 125339 125461 125641 125683 126427 126476 126674 127946 128187 129298 129838 129910 129989 130464 130612 131057 131620 131848 132560 133071 133158 133276 133396 134440 134760 134782 134798 134812 134845 134889 135011 135015 135333 135423 135506 135660 135792 135871 135894 135896 138754 138864 139612 141211 142042 142200 142570 142701 142718 142886 143001 143048 143050 143054 143738 143930 144488 144603 146337 147635 148003 148112 148194 148291 148409 149159 149353 150818 152585 152895 153168 153451 153559 153658 153909 154081 154582 154612 154623 154628 154647 154651 154669 155140 155354 155580 155658 155664 155693 155786 155868 155903 155923 156038 157466 157678 157886 160374
green onions	318 2226 2990 4069 4082 5035 5260 5886 6769 7696 8006 8311 8866 9710 9979 11595 11912 11941 12384 13485 13797 15463 15582 18262 18438 19064 19195 21499 23381 24009 25177 25963 25965 27951 30034 30711 31450 33165 34396 37310 39426 39777 39861 40707 43091 44687 45336 45862 46570 46694 48061 49091 49316 49575 49919 52326 52879 52903 53229 53293 54020 54935 55972 57899 60972 60974 62945 63466 64269 64545 65823 70086 71553 71829 72805 73401 76073 76241 76616 77453 78239 78922 79081 80037 80733 80749 80803 81156 81465 82094 82663 82748 84446 85402 85743 87860 87874 93789 94219 94653 95053 95059 95870 97698 98294 102361 102396 103041 104402 106064 106716 107650 108320 109997 110139 110487 112179 112181 113995 115945 116768 120549 120638 121020 123133 124864 126111 127509 127776 128668 128983 130212 133082 133239 133678 133982 134063 134069 134211 135447 135457 135546 135689 138243 138489 138532 138566 139093 140643 141351 142241 142413 142703 143738 143974 144403 144446 144465 144600 144610 145054 146831 147752 147873 148160 148235 148363 148428 148507 148637 148994 151470 152480 152646 152731 153320 154392 154876 154958 155062 155116 155972 156291 158250 158825 159695 160405
spicy and sour garlic	
mango pudding	2153 22797 27215 27512 31066 41591 41866 42002 42097 42366 42506 49845 54793 54887 55157 58649 58749 59979 60134 60447 61059 61337 61488 61508 61577 61778 61815 62315 64794 82561 82570 83785 83787 87106 98577 98722 98872 113742 113985 113987 113989 114127 125679 138523 138532 138534 138609 138662 138694 138705 138859 138936 138944 138994 139098 139183 139192 139539 139639 139658 144215 151656 151736 151782 151962 152277 154915 154942
scrambled eggs	8866 13804 15060 22622 26254 26367 26381 28959 45132 45177 45457 45478 57940 58171 58392 58525 72552 75392 77809 80907 97259 106118 114791 141470 146784 152522
spinach	742 851 1838 2136 2520 3245 7055 9127 11462 13282 13741 14419 17462 18677 19444 20298 20320 20374 20409 21429 22105 22852 22915 23004 23083 23139 23221 23356 23358 23484 23864 24449 25997 26071 28784 29308 32597 33082 35919 36016 36140 37814 45964 45984 46050 46208 48263 48802 49472 49549 49556 49606 49607 49650 49654 49673 49721 49728 49736 49739 50018 50069 50100 50139 50521 54119 54203 54563 55499 55608 55776 55787 56635 57294 59342 59413 59434 60209 60959 61020 61121 61877 62711 63042 66502 66601 67158 67839 67885 68085 68168 68175 68197 68226 68325 68342 68344 68354 68356 68438 68492 69912 72438 73691 73693 81399 81476 82738 85616 86677 88129 89174 93660 93663 93717 93741 93770 93772 93818 93840 94099 94159 94694 94764 94927 94953 95168 97160 97380 97507 98109 101213 102028 102511 102522 104254 106716 107374 108498 109136 109219 110583 110684 111157 111713 113010 115192 116767 119023 120638 120969 121334 124876 125082 125607 126578 128760 128784 128790 129178 133018 133041 133666 134782 134895 135438 135554 135766 135918 137791 137858 138761 138780 139227 141548 142791 142886 145187 149234 149605 149729 149856 149919 150345 156550 156554 157234
chicken fried rice	203 318 414 2058 2096 3231 3612 3656 3675 3779 4433 4950 5066 5094 5102 5132 5376 5410 5486 5552 5670 6157 6194 6274 6495 6511 6571 6634 6792 6806 7362 7377 7453 7469 7609 7664 8402 8496 8617 8656 8859 9195 9423 10016 10543 10619 10760 10790 10806 11332 12356 12397 12424 12580 12895 13216 13670 13705 13866 13978 15062 15203 15422 15500 16719 18224 18538 18562 19628 19829 21839 22888 23128 23208 23834 23977 24222 24311 24878 25215 25409 26140 26574 28142 28144 28838 28907 28973 29130 29227 29752 29905 30027 31862 32022 32033 32158 32422 32504 32929 33281 33421 33740 33935 33937 34146 34432 34661 34873 35164 35223 35227 35465 35560 35713 36582 36682 37300 38104 38929 39221 39457 39606 39639 39675 39683 39896 40163 40305 40403 40431 40555 41127 41129 41480 42637 43089 44613 44998 45150 45165 46294 46371 46375 46389 46391 46397 46405 46512 47417 47743 47925 48170 48202 48408 48412 48436 48751 48990 50945 51185 51335 51339 51381 51385 51679 51683 51815 51864 51926 51928 51972 52086 52106 52139 52144 52225 52242 52260 52293 52354 52470 52522 52612 52634 52738 52744 52771 52818 53108 53114 53220 53229 53230 53232 53286 53304 53551 53562 53895 53896 54868 55460 56055 56203 56441 57682 59732 60372 60946 62063 62669 62945 63023 63070 63197 63206 63223 63239 63409 63473 63544 63615 63639 63684 63686 63714 63718 63808 63867 63910 63970 64014 64044 64111 64129 64181 64189 64191 64567 65687 65980 66962 67096 67251 69999 70329 71076 75489 75516 75531 75627 75634 75812 76113 76484 77222 77228 77556 77832 77886 78147 78177 78390 78932 78966 79406 81226 81936 82290 82441 82688 82715 83906 84405 84737 86334 87300 87485 93892 95011 95688 96110 96201 96212 96251 96286 96887 98031 98091 98099 98305 98577 99112 99255 100135 101709 102290 102310 102377 102726 102807 105022 105079 105771 105873 105988 106852 106854 106889 107802 108006 108349 109616 109706 111533 111567 112119 112838 113583 114250 114258 114751 114928 116043 116262 116268 117799 117840 118042 118054 118063 118104 118303 118577 118582 118670 118705 119448 119837 120816 121020 121089 121429 122002 122010 122301 122832 124467 125877 126118 126146 126174 126182 133101 133569 133623 135610 135709 140031 140035 140125 140190 140192 141786 143280 143372 143467 143584 144412 144415 145467 145957 145974 146042 146044 146481 146693 146757 146913 146920 148994 149390 151012 152818 154544 154565 154732 154869 154927 155675 156491 156852 156875 156879 158056 158176 158647 159531 160631 161670 161675
coconut roll	58870
sichuan style	1753 1754 2573 2602 2868 22596 26862 74040 77445 94516 122478 128900 133237 134967 135073 148001
fish ball soup	21263 116994 117053 120988 137491 138931
teriyaki bowl	7797 10016 11818 11831 11833 12181 12186 13556 13976 14052 14617 14927 20275 22290 24869 34991 35138 39919 40411 45362 66932 76663 79085 82651 82736 83056 83861 83890 99796 99852 110638 111681 117387 118557 122324 123723 123734 123738 126008 150870 154045 154115
shrimp porridge	
beef brisket	15071 15112 15330 15434 17249 18084 18591 19673 24002 24022 29242 54717 55090 56105 57268 60008 60230 60542 61003 65823 80006 80008 81140 81142 83655 85636 93540 95954 99260 99262 99329 100835 103340 103527 103587 104071 104333 104518 104629 104924 105034 106262 113786 113870 114004 120900 124988 128246 138152 138413 138443 139278 139659 156853 156854 156902
